project_id,smell_id,smell_type,refactoring_type,alignment_confidence
apache-maven,SMELL_9a8a7d49,Hub-Like Dependency,Move Method,0.2
apache-maven,SMELL_9a8a7d49,Hub-Like Dependency,Move Method,0.2
apache-maven,SMELL_9a8a7d49,Hub-Like Dependency,Move Method,0.2
apache-maven,SMELL_9a8a7d49,Hub-Like Dependency,Move Method,0.2
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move And Rename Method,0.2
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Attribute,0.2
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Extract And Move Method,0.2
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_d1b832ea,Hub-Like Dependency,Extract And Move Method,0.7
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_ea5ff255,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_c67cc048,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_5f35330b,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move And Rename Method,0.2
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Attribute,0.2
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Extract And Move Method,0.2
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cfac1fbb,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_86d7762d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_acb497c1,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move And Rename Method,0.2
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Attribute,0.2
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.8
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Method,0.7
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Extract Class,0.7
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Extract And Move Method,0.2
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_53d5db2d,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_47a8102c,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_a14d07d0,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_b5716d6f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_7b0b8f9f,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_cd884b05,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
