,,versionIndex,versionDate,project,versionId,from,fromId,to,toId
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101297,affects,cyclicDep,101289,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101296,affects,cyclicDep,101289,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101299,affects,cyclicDep,101289,org.apache.tika.detect.zip,889
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101298,affects,cyclicDep,101289,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101301,affects,cyclicDep,101289,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101300,affects,cyclicDep,101289,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101302,affects,cyclicDep,101289,org.apache.tika.config,23922
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101307,affects,cyclicDep,101304,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101309,affects,cyclicDep,101304,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101308,affects,cyclicDep,101304,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101311,affects,cyclicDep,101304,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101310,affects,cyclicDep,101304,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101313,affects,cyclicDep,101304,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101312,affects,cyclicDep,101304,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101315,affects,cyclicDep,101304,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101314,affects,cyclicDep,101304,org.apache.tika.detect.zip,889
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101316,affects,cyclicDep,101304,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101321,affects,cyclicDep,101318,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101323,affects,cyclicDep,101318,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101322,affects,cyclicDep,101318,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101325,affects,cyclicDep,101318,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101324,affects,cyclicDep,101318,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101327,affects,cyclicDep,101318,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101326,affects,cyclicDep,101318,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101333,affects,cyclicDep,101329,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101332,affects,cyclicDep,101329,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101335,affects,cyclicDep,101329,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101334,affects,cyclicDep,101329,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101337,affects,cyclicDep,101329,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101336,affects,cyclicDep,101329,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101343,affects,cyclicDep,101339,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101342,affects,cyclicDep,101339,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101345,affects,cyclicDep,101339,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101344,affects,cyclicDep,101339,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101351,affects,cyclicDep,101347,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101350,affects,cyclicDep,101347,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101352,affects,cyclicDep,101347,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101357,affects,cyclicDep,101354,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101359,affects,cyclicDep,101354,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101358,affects,cyclicDep,101354,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101361,affects,cyclicDep,101354,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101360,affects,cyclicDep,101354,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101363,affects,cyclicDep,101354,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101362,affects,cyclicDep,101354,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101365,affects,cyclicDep,101354,org.apache.tika.detect.zip,889
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101364,affects,cyclicDep,101354,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101367,affects,cyclicDep,101354,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101366,affects,cyclicDep,101354,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101369,affects,cyclicDep,101354,org.apache.tika.config.loader,27547
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101368,affects,cyclicDep,101354,org.apache.tika.config,23922
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101370,affects,cyclicDep,101354,org.apache.tika,15836
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101375,affects,cyclicDep,101372,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101377,affects,cyclicDep,101372,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101376,affects,cyclicDep,101372,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101379,affects,cyclicDep,101372,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101378,affects,cyclicDep,101372,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101381,affects,cyclicDep,101372,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101380,affects,cyclicDep,101372,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101383,affects,cyclicDep,101372,org.apache.tika.detect.zip,889
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101382,affects,cyclicDep,101372,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101385,affects,cyclicDep,101372,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101384,affects,cyclicDep,101372,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101386,affects,cyclicDep,101372,org.apache.tika.config,23922
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101391,affects,cyclicDep,101388,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101393,affects,cyclicDep,101388,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101392,affects,cyclicDep,101388,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101395,affects,cyclicDep,101388,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101394,affects,cyclicDep,101388,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101397,affects,cyclicDep,101388,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101396,affects,cyclicDep,101388,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101398,affects,cyclicDep,101388,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101403,affects,cyclicDep,101400,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101405,affects,cyclicDep,101400,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101404,affects,cyclicDep,101400,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101407,affects,cyclicDep,101400,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101406,affects,cyclicDep,101400,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101409,affects,cyclicDep,101400,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101408,affects,cyclicDep,101400,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101415,affects,cyclicDep,101411,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101414,affects,cyclicDep,101411,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101417,affects,cyclicDep,101411,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101416,affects,cyclicDep,101411,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101418,affects,cyclicDep,101411,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101423,affects,cyclicDep,101420,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101425,affects,cyclicDep,101420,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101424,affects,cyclicDep,101420,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101426,affects,cyclicDep,101420,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101431,affects,cyclicDep,101428,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101433,affects,cyclicDep,101428,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101432,affects,cyclicDep,101428,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101435,affects,cyclicDep,101428,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101434,affects,cyclicDep,101428,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101437,affects,cyclicDep,101428,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101436,affects,cyclicDep,101428,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101439,affects,cyclicDep,101428,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101438,affects,cyclicDep,101428,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101441,affects,cyclicDep,101428,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101440,affects,cyclicDep,101428,org.apache.tika.detect.zip,889
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101443,affects,cyclicDep,101428,org.apache.tika.config,23922
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101442,affects,cyclicDep,101428,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101445,affects,cyclicDep,101428,org.apache.tika,15836
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101444,affects,cyclicDep,101428,org.apache.tika.config.loader,27547
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101451,affects,cyclicDep,101447,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101450,affects,cyclicDep,101447,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101453,affects,cyclicDep,101447,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101452,affects,cyclicDep,101447,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101455,affects,cyclicDep,101447,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101454,affects,cyclicDep,101447,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101457,affects,cyclicDep,101447,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101456,affects,cyclicDep,101447,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101459,affects,cyclicDep,101447,org.apache.tika.detect.zip,889
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101458,affects,cyclicDep,101447,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101461,affects,cyclicDep,101447,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101460,affects,cyclicDep,101447,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101462,affects,cyclicDep,101447,org.apache.tika.config,23922
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101467,affects,cyclicDep,101464,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101469,affects,cyclicDep,101464,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101468,affects,cyclicDep,101464,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101471,affects,cyclicDep,101464,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101470,affects,cyclicDep,101464,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101473,affects,cyclicDep,101464,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101472,affects,cyclicDep,101464,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101475,affects,cyclicDep,101464,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101474,affects,cyclicDep,101464,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101477,affects,cyclicDep,101464,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101476,affects,cyclicDep,101464,org.apache.tika.detect.zip,889
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101479,affects,cyclicDep,101464,org.apache.tika.config,23922
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101478,affects,cyclicDep,101464,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101480,affects,cyclicDep,101464,org.apache.tika.config.loader,27547
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101485,affects,cyclicDep,101482,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101487,affects,cyclicDep,101482,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101486,affects,cyclicDep,101482,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101489,affects,cyclicDep,101482,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101488,affects,cyclicDep,101482,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101491,affects,cyclicDep,101482,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101490,affects,cyclicDep,101482,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101493,affects,cyclicDep,101482,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101492,affects,cyclicDep,101482,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101495,affects,cyclicDep,101482,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101494,affects,cyclicDep,101482,org.apache.tika.detect.zip,889
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101496,affects,cyclicDep,101482,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101501,affects,cyclicDep,101498,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101503,affects,cyclicDep,101498,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101502,affects,cyclicDep,101498,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101509,affects,cyclicDep,101505,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101508,affects,cyclicDep,101505,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101511,affects,cyclicDep,101505,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101510,affects,cyclicDep,101505,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101513,affects,cyclicDep,101505,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101512,affects,cyclicDep,101505,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101515,affects,cyclicDep,101505,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101514,affects,cyclicDep,101505,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101516,affects,cyclicDep,101505,org.apache.tika.io,23890
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101521,affects,cyclicDep,101518,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101523,affects,cyclicDep,101518,org.apache.tika.extractor,395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101522,affects,cyclicDep,101518,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101525,affects,cyclicDep,101518,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101524,affects,cyclicDep,101518,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101527,affects,cyclicDep,101518,org.apache.tika.metadata.writefilter,21343
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101526,affects,cyclicDep,101518,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101528,affects,cyclicDep,101518,org.apache.tika.metadata,22184
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101533,affects,cyclicDep,101530,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,101535,affects,cyclicDep,101530,org.apache.tika.extractor,395
