Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,LeafNodeObject,2,2,4,2,158,10,0,3,1.0,3,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/LeafNodeObject.java,33
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,LeafNodeObject.IntermediateNodeObjectBuilder,0,0,0,0,98,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/LeafNodeObject.java,112
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,DataElement,5,4,5,3,109,9,0,2,0.4,3,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/DataElement.java,37
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,RevisionManifestRootDeclare,2,2,3,1,39,4,0,2,0.6666666666666666,2,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/RevisionManifestRootDeclare.java,27
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,DataElementPackage,2,2,3,1,39,6,0,2,0.6666666666666666,2,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/DataElementPackage.java,27
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,RevisionManifestDataElementData,3,3,3,3,59,10,0,2,0.0,3,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/RevisionManifestDataElementData.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,DataHashObject,1,1,6,4,53,9,0,2,0.0,1,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/DataHashObject.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,ObjectGroupMetadata,1,1,3,1,39,4,0,2,0.6666666666666666,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/ObjectGroupMetadata.java,27
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,IntermediateNodeObject,0,0,4,2,64,6,0,3,-1.0,2,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/IntermediateNodeObject.java,30
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,IntermediateNodeObject.RootNodeObjectBuilder,0,0,0,0,19,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/IntermediateNodeObject.java,91
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StorageManifestRootDeclare,2,2,3,1,39,4,0,2,0.6666666666666666,1,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StorageManifestRootDeclare.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,RevisionManifestObjectGroupReferences,1,1,4,2,44,5,0,2,0.5,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/RevisionManifestObjectGroupReferences.java,27
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StorageIndexDataElementData,3,3,3,3,66,13,0,2,0.0,2,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StorageIndexDataElementData.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObjectHeaderEnd,1,0,0,0,6,0,2,2,-1.0,2,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObjectHeaderEnd.java,21
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StorageIndexCellMapping,3,3,3,1,42,4,0,2,0.6666666666666666,3,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StorageIndexCellMapping.java,29
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,ObjectGroupDataElementData,4,4,3,3,180,7,0,2,0.0,4,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/ObjectGroupDataElementData.java,35
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,ObjectGroupDataElementData.Builder,0,0,0,0,129,0,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/ObjectGroupDataElementData.java,110
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,PropertySet,3,3,2,2,74,23,0,1,0.0,3,12,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/PropertySet.java,36
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObject,6,0,10,7,197,25,24,1,0.0,8,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObject.java,37
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,CellManifestDataElementData,1,1,3,3,30,3,0,2,0.0,3,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/CellManifestDataElementData.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObjectHeaderEnd16bit,0,0,6,5,64,9,0,3,-1.0,1,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObjectHeaderEnd16bit.java,29
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StorageIndexManifestMapping,2,2,3,1,36,4,0,2,0.6666666666666666,2,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StorageIndexManifestMapping.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StorageIndexRevisionMapping,3,3,3,1,42,4,0,2,0.6666666666666666,3,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StorageIndexRevisionMapping.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,RevisionStoreObjectGroup,3,3,2,2,70,13,0,0,0.0,1,12,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/RevisionStoreObjectGroup.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,DataNodeObjectData,2,2,2,1,23,2,0,0,1.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/DataNodeObjectData.java,24
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,ZipHeader,1,1,2,1,20,2,0,0,1.0,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/ZipHeader.java,24
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,RequestTypes,1,0,2,1,35,2,0,0,0.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/RequestTypes.java,19
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,ExGuid,8,8,7,6,141,21,0,2,0.0,23,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/ExGuid.java,29
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,JCID,7,7,2,2,44,2,0,0,0.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/JCID.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,CompactID,2,2,2,2,29,2,0,0,0.0,3,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/CompactID.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,ExGUIDArray,2,2,7,6,70,11,0,2,0.0,3,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/ExGUIDArray.java,26
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,AdapterHelper,0,0,2,2,31,3,0,0,-1.0,1,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/AdapterHelper.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,Compact64bitInt,11,9,8,7,161,28,0,2,0.0,7,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/Compact64bitInt.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,BasicObject,0,0,4,3,42,4,9,1,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/BasicObject.java,27
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,CellID,2,2,7,6,74,11,0,2,0.2857142857142857,5,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/CellID.java,26
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,HeaderCell,2,2,1,1,22,3,0,0,0.0,2,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/HeaderCell.java,27
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,SerialNumber,3,3,5,4,69,8,0,2,0.4,5,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/SerialNumber.java,27
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,DataElementType,2,0,3,2,44,3,0,0,0.0,5,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/DataElementType.java,22
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,BinaryItem,2,2,4,3,47,5,0,2,0.0,7,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/BinaryItem.java,27
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,PropertyID,4,4,2,2,34,2,0,0,0.0,3,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/PropertyID.java,26
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,AlternativePackaging,10,10,1,1,44,1,0,0,0.0,1,8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/AlternativePackaging.java,32
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,CellIDArray,2,2,5,4,58,10,0,2,0.0,3,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/CellIDArray.java,26
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,PropertyType,2,0,3,2,62,3,0,0,0.0,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/PropertyType.java,22
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.chunking,SimpleChunking,0,0,3,2,46,6,0,1,-1.0,1,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/chunking/SimpleChunking.java,31
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.chunking,ZipFilesChunking,0,0,9,2,144,15,0,1,-1.0,1,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/chunking/ZipFilesChunking.java,38
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.chunking,RDCAnalysisChunking,2,0,5,2,123,20,0,1,0.4,1,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/chunking/RDCAnalysisChunking.java,36
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.chunking,ChunkingMethod,0,0,0,0,10,0,0,0,-1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/chunking/ChunkingMethod.java,19
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.chunking,AbstractChunking,1,0,2,1,18,2,3,0,1.0,1,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/chunking/AbstractChunking.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.chunking,ChunkingFactory,0,0,4,3,70,13,0,0,-1.0,0,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/chunking/ChunkingFactory.java,30
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space,ObjectSpaceObjectStreamOfOIDs,2,2,2,2,38,4,0,0,0.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/space/ObjectSpaceObjectStreamOfOIDs.java,26
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space,ObjectSpaceObjectStreamOfContextIDs,2,2,2,2,38,4,0,0,0.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/space/ObjectSpaceObjectStreamOfContextIDs.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space,ObjectSpaceObjectStreamOfOSIDs,2,2,2,2,38,4,0,0,0.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/space/ObjectSpaceObjectStreamOfOSIDs.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space,ObjectSpaceObjectStreamHeader,4,4,2,2,32,2,0,0,0.0,3,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/space/ObjectSpaceObjectStreamHeader.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space,ObjectSpaceObjectPropSet,5,5,2,2,56,6,0,0,0.0,2,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/space/ObjectSpaceObjectPropSet.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb,MSOneStorePackage,21,9,7,4,205,39,0,0,0.2857142857142857,2,24,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/MSOneStorePackage.java,64
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb,IFSSHTTPBSerializable,0,0,1,0,10,1,3,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/IFSSHTTPBSerializable.java,24
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb,MSOneStoreParser,7,0,5,1,77,9,0,0,0.0,1,14,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/MSOneStoreParser.java,44
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,BitReader,4,0,14,12,150,20,0,0,0.14285714285714285,13,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/BitReader.java,24
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,ByteUtil,0,0,3,3,21,6,0,0,-1.0,18,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/ByteUtil.java,22
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,UuidUtils,0,0,2,2,14,2,0,0,-1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/UuidUtils.java,22
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,BitConverter,0,0,19,19,87,27,0,0,-1.0,8,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/BitConverter.java,23
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,BitWriter,2,0,8,7,82,12,0,0,0.0,12,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/BitWriter.java,26
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,LittleEndianBitConverter,0,0,11,7,125,16,0,0,-1.0,6,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/LittleEndianBitConverter.java,24
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,SequenceNumberGenerator,5,2,3,3,52,5,0,0,1.0,3,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/SequenceNumberGenerator.java,23
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,DataElementUtils,3,3,14,14,328,47,0,0,0.0,0,22,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/DataElementUtils.java,52
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,GuidUtil,0,0,1,1,5,1,0,0,-1.0,3,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/GuidUtil.java,21
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.util,Bit,0,0,3,3,30,3,0,0,-1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/Bit.java,19
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned,UMath,0,0,9,8,76,9,0,0,-1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/unsigned/UMath.java,20
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned,UInteger,11,4,34,24,258,46,0,1,0.0,3,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/unsigned/UInteger.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned,UNumber,1,0,1,1,16,1,4,0,0.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/unsigned/UNumber.java,23
